x,y,type
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
0,0,comb
